gene_id	lsv_id	lsv_type	mean_psi_per_lsv_junction	stdev_psi_per_lsv_junction	num_junctions	num_exons	junctions_coords	ir_coords
AT4G30900.Araport11.447	AT4G30900.Araport11.447:s:15040963-15041045	s|1e1.1o2|1e1.2o2	0.8801;0.1199	0.0400;0.0400	2	2	15041045-15041132;15041045-15041136	
AT3G44010.Araport11.447	AT3G44010.Araport11.447:t:15800264-15800363	t|1e1.1o1|1e2.1o1	0.0093;0.9907	0.0022;0.0022	2	3	15800363-15801095;15800363-15801071	
AT4G30900.Araport11.447	AT4G30900.Araport11.447:s:15041132-15041233	s|1e1.1o2|1e1.2o2	0.5324;0.4676	0.0726;0.0726	2	2	15041233-15041349;15041233-15041351	
AT4G11670.Araport11.447	AT4G11670.Araport11.447:s:7051856-7052111	s|1e1.1o2|1e1.2o2	0.4871;0.5129	0.1153;0.1153	2	2	7051739-7051856;7051728-7051856	
AT1G64140.Araport11.447	AT1G64140.Araport11.447:s:23806924-na	s|1e1.1o2|1e1.2o2	0.0410;0.9590	0.0227;0.0227	2	2	23806302-23806924;23806299-23806924	
AT4G11670.Araport11.447	AT4G11670.Araport11.447:s:7050106-7050207	s|1e1.1o2|1e1.2o2	0.8977;0.1023	0.0653;0.0653	2	2	7049671-7050106;7049658-7050106	
AT3G01380.Araport11.447	AT3G01380.Araport11.447:s:149203-149394	s|1e1.1o2|1e1.2o2	0.7283;0.2717	0.1106;0.1106	2	2	149109-149203;149065-149203	
AT1G12760.Araport11.447	AT1G12760.Araport11.447:s:na-4349359	s|1e1.1o2|1e1.2o2	0.0656;0.9344	0.0275;0.0275	2	2	4349359-4349661;4349359-4349664	
AT4G11670.Araport11.447	AT4G11670.Araport11.447:s:7049088-7049165	s|1e1.1o2|1e1.2o2	0.0715;0.9285	0.0479;0.0479	2	2	7048742-7049088;7048739-7049088	
AT5G12040.Araport11.447	AT5G12040.Araport11.447:s:3887136-3887286	s|1e1.1o1|2e1.1o1	0.9735;0.0265	0.0156;0.0156	2	2	3887151-3887360;3887286-3887360	
AT3G01380.Araport11.447	AT3G01380.Araport11.447:s:147446-147512	s|1e1.1o2|1e1.2o2	0.8699;0.1301	0.0695;0.0695	2	2	147189-147446;147179-147446	
AT2G33310.Araport11.447	AT2G33310.Araport11.447:s:14115537-na	s|1e1.1o1|1e2.1o1	0.0751;0.9249	0.0425;0.0425	2	3	14115266-14115537;14115263-14115537	
AT1G64150.Araport11.447	AT1G64150.Araport11.447:s:23811764-23811991	s|1e1.1o1|2e1.1o1	0.4057;0.5943	0.0979;0.0979	2	2	23811666-23811775;23811666-23811764	
AT2G33380.Araport11.447	AT2G33380.Araport11.447:s:14145488-14145582	s|1e1.1o1|1e2.1o1	0.9331;0.0669	0.0141;0.0141	2	3	14145395-14145488;14145134-14145488	
AT4G30910.Araport11.447	AT4G30910.Araport11.447:s:15043408-15043503	s|1e1.1o2|1e1.2o2	0.1979;0.8021	0.0499;0.0499	2	2	15043346-15043408;15043338-15043408	
AT2G33380.Araport11.447	AT2G33380.Araport11.447:t:na-14145134	t|1e1.1o1|1e2.1o1	0.0727;0.9273	0.0145;0.0145	2	3	14145134-14145488;14145134-14145270	
AT1G12800.Araport11.447	AT1G12800.Araport11.447:s:4363915-4364041	s|1e1.1o2|1e1.2o2	0.9743;0.0257	0.0190;0.0190	2	2	4363824-4363915;4363819-4363915	
AT1G64230.Araport11.447	AT1G64230.Araport11.447:t:23833750-23833861	t|1e2.1o1|2e1.1o1|3e2.1o1|4e2.1o1	0.0082;0.0076;0.9759;0.0080	0.0005;0.0002;0.0124;0.0010	4	3	23833671-23833750;23833670-23833764;23833671-23833771;23833671-23833774	
AT4G11830.Araport11.447	AT4G11830.Araport11.447:t:7118199-7118315	t|1e1.1o1|1e2.1o1	0.1877;0.8123	0.0528;0.0528	2	3	7118315-7120374;7118315-7118727	
AT2G13650.Araport11.447	AT2G13650.Araport11.447:s:5689497-5689626	s|1e1.1o2|1e1.2o2	0.0813;0.9187	0.0437;0.0437	2	2	5689222-5689497;5688989-5689497	
AT1G64385.Araport11.447	AT1G64385.Araport11.447:s:23900459-23900822	s|1e1.1o2|1e1.2o2	0.9633;0.0367	0.0269;0.0269	2	2	23900822-23900920;23900822-23900949	
AT5G63870.Araport11.447	AT5G63870.Araport11.447:s:25563159-na	s|1e1.1o2|1e1.2o2	0.1262;0.8738	0.0448;0.0448	2	2	25562924-25563159;25562913-25563159	
AT4G11830.Araport11.447	AT4G11830.Araport11.447:s:7117417-7117485	s|1e1.1o2|1e1.2o2	0.8975;0.1025	0.0438;0.0438	2	2	7117343-7117417;7117294-7117417	
AT1G12840.Araport11.447	AT1G12840.Araport11.447:s:4376488-4376555	s|1e1.1o2|1e1.2o2	0.9882;0.0118	0.0062;0.0062	2	2	4376555-4376804;4376555-4376809	
AT1G19660.Araport11.447	AT1G19660.Araport11.447:s:6802562-na	s|1e1.1o2|1e1.2o2	0.0239;0.9761	0.0138;0.0138	2	2	6802325-6802562;6802247-6802562	
AT5G12130.Araport11.447	AT5G12130.Araport11.447:s:3919878-3919946	s|1e1.1o2|1e1.2o2	0.1259;0.8741	0.0537;0.0537	2	2	3919946-3920090;3919946-3920095	
AT4G11830.Araport11.447	AT4G11830.Araport11.447:s:7116967-7117115	s|1e1.1o1|2e1.1o1	0.1538;0.8462	0.0617;0.0617	2	2	7116888-7116999;7116888-7116967	
AT1G64430.Araport11.447	AT1G64430.Araport11.447:s:23934450-23934529	s|1e1.1o2|1e1.2o2	0.5700;0.4300	0.0773;0.0773	2	2	23934529-23934691;23934529-23934713	
AT2G13790.Araport11.447	AT2G13790.Araport11.447:s:5742195-5742336	s|1e1.1o1|1e2.2o2	0.9596;0.0404	0.0160;0.0160	2	3	5742336-5742442;5742336-5743213	
AT3G01460.Araport11.447	AT3G01460.Araport11.447:s:na-176930	s|1e1.1o2|1e1.2o2	0.7540;0.2460	0.1111;0.1111	2	2	176930-177318;176930-177328	
AT2G33390.Araport11.447	AT2G33390.Araport11.447:s:na-14151952	s|1e1.1o1|1e2.1o1	0.0378;0.9622	0.0183;0.0183	2	3	14151952-14152043;14151952-14152641	
AT1G64610.Araport11.447	AT1G64610.Araport11.447:s:24001661-na	s|1e1.1o1|1e2.1o1	0.9388;0.0612	0.0395;0.0395	2	3	24001307-24001661;24001305-24001661	
AT2G13790.Araport11.447	AT2G13790.Araport11.447:t:5743197-5743356	t|1e2.1o1|2e1.1o1|2e2.1o1	0.1281;0.0258;0.8463	0.0206;0.0130;0.0229	3	3	5742513-5743197;5742336-5743213;5742513-5743213	
AT1G64720.Araport11.447	AT1G64720.Araport11.447:t:24048040-24048196	t|1e1.1o1|1e2.1o1	0.9919;0.0081	0.0005;0.0004	2	3	24048196-24048302;24048196-24048297	
AT1G64720.Araport11.447	AT1G64720.Araport11.447:s:24047787-24047963	s|1e1.1o1|2e1.1o1	0.0110;0.9890	0.0008;0.0008	2	2	24047704-24047796;24047704-24047787	
AT2G33390.Araport11.447	AT2G33390.Araport11.447:t:14152641-na	t|1e1.1o1|1e2.1o1	0.9724;0.0276	0.0158;0.0158	2	3	14151952-14152641;14152097-14152641	
AT2G13790.Araport11.447	AT2G13790.Araport11.447:s:5744147-5744218	s|1e1.1o2|1e1.2o2	0.0147;0.9853	0.0098;0.0098	2	2	5744218-5744288;5744218-5744298	
AT1G64760.Araport11.447	AT1G64760.Araport11.447:s:24054913-na	s|1e1.1o1|1e2.1o1	0.9390;0.0610	0.0235;0.0235	2	3	24054830-24054913;24054826-24054913	
AT4G30990.Araport11.447	AT4G30990.Araport11.447:s:15088437-15088771	s|1e1.1o2|1e1.2o2	0.3038;0.6962	0.1526;0.1526	2	2	15088771-15089013;15088771-15089016	
AT2G13790.Araport11.447	AT2G13790.Araport11.447:s:5745345-5745686	s|1e1.1o2|1e1.2o2	0.9887;0.0113	0.0050;0.0050	2	2	5745686-5745773;5745686-5745775	
AT4G30990.Araport11.447	AT4G30990.Araport11.447:s:15097378-15097510	s|1e1.1o1|1e2.1o1	0.9562;0.0438	0.0265;0.0265	2	3	15097510-15097598;15097510-15097612	
AT4G11850.Araport11.447	AT4G11850.Araport11.447:s:7131975-na	s|1e1.1o2|1e1.2o2	0.9616;0.0384	0.0187;0.0187	2	2	7131697-7131975;7131693-7131975	
AT5G12150.Araport11.447	AT5G12150.Araport11.447:s:3924653-3924769	s|1e1.1o1|1e2.1o1	0.9808;0.0192	0.0121;0.0121	2	3	3924578-3924653;3924561-3924653	
AT2G33435.Araport11.447	AT2G33435.Araport11.447:s:14168888-14169025	s|1e1.1o1|1e2.1o1	0.3870;0.6130	0.1165;0.1165	2	3	14169025-14170146;14169025-14170841	
AT3G01470.Araport11.447	AT3G01470.Araport11.447:t:183628-183811	t|1e2.1o1|2e1.1o1	0.0748;0.9252	0.0206;0.0206	2	3	183811-183880;183767-183947	
AT1G64860.Araport11.447	AT1G64860.Araport11.447:s:24100444-24100556	s|1e1.1o1|1e2.1o1	0.9166;0.0834	0.0382;0.0382	2	3	24100556-24100638;24100556-24100643	
AT3G44280.Araport11.447	AT3G44280.Araport11.447:t:na-15968930	t|1e1.1o1|1e2.1o1	0.9669;0.0331	0.0219;0.0219	2	3	15968930-15970377;15968930-15969028	
AT2G33435.Araport11.447	AT2G33435.Araport11.447:t:14170841-14170912	t|1e1.1o1|1e2.1o1	0.7546;0.2454	0.1079;0.1079	2	3	14169025-14170841;14170221-14170841	
AT3G44300.Araport11.447	AT3G44300.Araport11.447:s:15984258-15984551	s|1e1.1o2|2e1.2o2	0.0038;0.9962	0.0000;0.0000	2	2	15984548-15984642;15984551-15984644	
AT3G01480.Araport11.447	AT3G01480.Araport11.447:s:189428-189627	s|1e1.1o2|1e1.2o2	0.3036;0.6964	0.0412;0.0412	2	2	189627-189713;189627-189741	
AT4G11890.Araport11.447	AT4G11890.Araport11.447:s:na-7148338	s|1e1.1o3|1e1.2o3|1e1.3o3	0.7300;0.2188;0.0494	0.0394;0.0333;0.0200	3	2	7148338-7148430;7148338-7148436;7148338-7148439	
AT1G65230.Araport11.447	AT1G65230.Araport11.447:s:24229554-24229768	s|1e1.1o2|1e1.2o2	0.1068;0.8932	0.0325;0.0325	2	2	24229768-24230040;24229768-24230049	
AT4G31000.Araport11.447	AT4G31000.Araport11.447:s:15103726-15103805	s|1e1.1o1|2e1.1o1	0.8442;0.1558	0.0580;0.0580	2	2	15103801-15103902;15103805-15103902	
AT4G31040.Araport11.447	AT4G31040.Araport11.447:s:15112744-15112917	s|1e1.1o1|2e1.1o1	0.0530;0.9470	0.0267;0.0267	2	2	15112607-15112751;15112607-15112744	
AT4G11890.Araport11.447	AT4G11890.Araport11.447:s:7149248-7149386	s|1e1.1o1|1e2.1o1	0.9805;0.0195	0.0117;0.0117	2	3	7149386-7149464;7149386-7149469	
AT5G12170.Araport11.447	AT5G12170.Araport11.447:s:3934076-3934175	s|1e1.1o1|2e1.1o1	0.1799;0.8201	0.0596;0.0596	2	2	3934161-3934255;3934175-3934255	
AT1G65270.Araport11.447	AT1G65270.Araport11.447:s:24244376-24244536	s|1e1.1o1|1e2.1o1	0.6902;0.3098	0.1025;0.1025	2	3	24244536-24244646;24244536-24244795	
AT4G31040.Araport11.447	AT4G31040.Araport11.447:s:15112493-15112607	s|1e1.1o1|2e1.1o1	0.0348;0.9652	0.0211;0.0211	2	2	15112375-15112498;15112375-15112493	
AT2G33470.Araport11.447	AT2G33470.Araport11.447:s:14178414-na	s|1e1.1o2|1e1.2o2	0.4824;0.5176	0.0726;0.0726	2	2	14177988-14178414;14177969-14178414	
AT4G11900.Araport11.447	AT4G11900.Araport11.447:s:7151707-7151895	s|1e1.1o1|2e1.1o1	0.9360;0.0640	0.0374;0.0374	2	2	7151617-7151741;7151617-7151707	
AT3G44310.Araport11.447	AT3G44310.Araport11.447:s:15987123-15987305	s|1e1.1o2|2e1.2o2|3e1.1o2	0.9926;0.0019;0.0054	0.0000;0.0000;0.0000	3	2	15987302-15987932;15987303-15987934;15987305-15987932	
AT4G31050.Araport11.447	AT4G31050.Araport11.447:s:15114561-15114825	s|1e1.1o2|1e1.2o2	0.6064;0.3936	0.1127;0.1127	2	2	15114825-15114912;15114825-15114974	
AT3G44310.Araport11.447	AT3G44310.Araport11.447:s:15987932-15988225	s|1e1.1o1|2e1.1o1	0.0017;0.9983	0.0000;0.0000	2	2	15988214-15988319;15988225-15988319	
AT4G11900.Araport11.447	AT4G11900.Araport11.447:s:7151060-7151297	s|1e1.1o1|1e2.1o2|1e2.2o2	0.0928;0.7203;0.1780	0.0373;0.0634;0.0524	3	3	7150942-7151060;7150780-7151060;7150751-7151060	
AT1G65370.Araport11.447	AT1G65370.Araport11.447:t:24285594-24285924	t|1e1.1o1|1e2.1o1	0.8929;0.1071	0.0463;0.0463	2	3	24285924-24286103;24285924-24286099	
AT5G12200.Araport11.447	AT5G12200.Araport11.447:s:3943135-3943274	s|1e1.1o1|2e1.1o1	0.9577;0.0423	0.0256;0.0256	2	2	3942963-3943154;3942963-3943135	
AT1G65390.Araport11.447	AT1G65390.Araport11.447:s:24293937-24294067	s|1e1.1o1|1e2.1o1	0.9635;0.0365	0.0209;0.0209	2	3	24294067-24294194;24294067-24294202	
AT4G11900.Araport11.447	AT4G11900.Araport11.447:t:7150630-7150780	t|1e1.1o1|1e2.1o1|2e1.1o1	0.6601;0.1862;0.1630	0.0655;0.0508;0.0469	3	3	7150780-7151060;7150780-7150887;7150751-7151060	
AT5G63970.Araport11.447	AT5G63970.Araport11.447:s:25607622-25607740	s|1e1.1o2|1e1.2o2	0.9027;0.0973	0.0334;0.0334	2	2	25607506-25607622;25607503-25607622	
AT2G33480.Araport11.447	AT2G33480.Araport11.447:s:14181536-14181789	s|1e1.1o1|2e1.1o1|2e2.1o1	0.3111;0.6194;0.0726	0.0467;0.0513;0.0273	3	3	14181709-14181879;14181789-14181879;14181789-14181885	
AT1G65430.Araport11.447	AT1G65430.Araport11.447:s:24303507-24303596	s|1e1.1o2|1e1.2o2	0.8838;0.1162	0.0361;0.0361	2	2	24302773-24303507;24302768-24303507	
AT2G33490.Araport11.447	AT2G33490.Araport11.447:s:14184060-14184132	s|1e1.1o2|1e1.2o2	0.1280;0.8720	0.0641;0.0641	2	2	14184132-14184408;14184132-14184425	
AT3G01540.Araport11.447	AT3G01540.Araport11.447:s:216474-na	s|1e1.1o2|1e1.2o2	0.9679;0.0321	0.0136;0.0136	2	2	216153-216474;216150-216474	
AT5G12210.Araport11.447	AT5G12210.Araport11.447:s:3947505-3947558	s|1e1.1o2|1e1.2o2	0.7715;0.2285	0.0523;0.0523	2	2	3947558-3947671;3947558-3947674	
AT1G65430.Araport11.447	AT1G65430.Araport11.447:s:24302698-24302773	s|1e1.1o1|2e1.1o1	0.9141;0.0859	0.0399;0.0399	2	2	24302463-24302726;24302463-24302698	
AT2G33500.Araport11.447	AT2G33500.Araport11.447:s:14188951-14189100	s|1e1.1o2|1e1.2o2	0.5645;0.4355	0.0877;0.0877	2	2	14188587-14188951;14188584-14188951	
AT3G44340.Araport11.447	AT3G44340.Araport11.447:s:16020201-na	s|1e1.1o2|1e1.2o2	0.2108;0.7892	0.0680;0.0680	2	2	16020101-16020201;16020071-16020201	
AT3G01540.Araport11.447	AT3G01540.Araport11.447:s:215401-215469	s|1e1.1o1|1e2.1o1	0.0233;0.9767	0.0127;0.0127	2	3	215134-215401;214789-215401	
AT1G65484.Araport11.447	AT1G65484.Araport11.447:s:na-24347897	s|1e1.1o1|1e2.1o1	0.7649;0.2351	0.1250;0.1251	2	3	24347897-24348122;24347897-24348125	
AT5G12230.Araport11.447	AT5G12230.Araport11.447:s:3955909-na	s|1e1.1o2|1e1.2o2	0.9390;0.0610	0.0325;0.0325	2	2	3955343-3955909;3955330-3955909	
AT1G65486.Araport11.447	AT1G65486.Araport11.447:s:na-24349631	s|1e1.1o1|1e2.1o1	0.0205;0.9795	0.0284;0.0284	2	3	24349631-24349820;24349631-24349964	
AT5G44240.Araport11.447	AT5G44240.Araport11.447:s:17819487-17819584	s|1e1.1o2|1e1.2o2	0.8238;0.1762	0.0605;0.0605	2	2	17819584-17819685;17819584-17819690	
AT3G01540.Araport11.447	AT3G01540.Araport11.447:s:214520-214789	s|1e1.1o1|2e1.1o1	0.0086;0.9914	0.0015;0.0014	2	2	214420-214525;214420-214520	
AT3G44370.Araport11.447	AT3G44370.Araport11.447:s:16034440-16034546	s|1e1.1o2|1e1.2o2	0.1075;0.8925	0.0633;0.0633	2	2	16034340-16034440;16034326-16034440	
AT4G11960.Araport11.447	AT4G11960.Araport11.447:s:7176933-7177045	s|1e1.1o1|2e1.1o1	0.1489;0.8511	0.0409;0.0409	2	2	7176845-7176937;7176845-7176933	
AT1G65486.Araport11.447	AT1G65486.Araport11.447:t:24349964-na	t|1e1.1o1|1e2.1o1	0.9216;0.0784	0.0263;0.0263	2	3	24349631-24349964;24349870-24349964	
AT4G11970.Araport11.447	AT4G11970.Araport11.447:s:7182946-7183006	s|1e1.1o1|2e1.1o1	0.2341;0.7659	0.1185;0.1185	2	2	7183002-7183225;7183006-7183225	
AT3G01540.Araport11.447	AT3G01540.Araport11.447:t:214520-214789	t|1e1.1o1|1e2.1o2|1e2.2o2	0.9804;0.0097;0.0090	0.0103;0.0033;0.0012	3	3	214789-215401;214789-214923;214789-214883	
AT3G01540.Araport11.447	AT3G01540.Araport11.447:s:213311-213619	s|1e1.1o1|1e2.1o1	0.5116;0.4884	0.0340;0.0340	2	3	213212-213311;213209-213311	
AT4G11980.Araport11.447	AT4G11980.Araport11.447:s:7184942-7185019	s|1e1.1o2|1e1.2o2	0.8217;0.1783	0.0739;0.0739	2	2	7184846-7184942;7184839-7184942	
AT1G65540.Araport11.447	AT1G65540.Araport11.447:s:24366334-na	s|1e1.1o1|1e2.1o1	0.5509;0.4491	0.0646;0.0646	2	3	24366089-24366334;24366065-24366334	
AT5G64000.Araport11.447	AT5G64000.Araport11.447:s:25617774-25617863	s|1e1.1o1|1e2.1o1	0.9555;0.0445	0.0235;0.0235	2	3	25617863-25617966;25617863-25618315	
AT1G13000.Araport11.447	AT1G13000.Araport11.447:t:4438662-4438764	t|1e1.1o1|1e2.1o1	0.8945;0.1055	0.0344;0.0344	2	3	4438764-4439376;4438764-4439138	
AT2G33550.Araport11.447	AT2G33550.Araport11.447:s:14210899-na	s|1e1.1o2|1e1.2o2	0.8408;0.1592	0.0580;0.0580	2	2	14210810-14210899;14210801-14210899	
AT5G64000.Araport11.447	AT5G64000.Araport11.447:t:25618315-na	t|1e1.1o1|1e2.1o1	0.0469;0.9531	0.0256;0.0256	2	3	25617863-25618315;25618119-25618315	
AT1G13000.Araport11.447	AT1G13000.Araport11.447:s:4437817-4437900	s|1e1.1o2|1e1.2o2	0.9756;0.0244	0.0161;0.0161	2	2	4437746-4437817;4437694-4437817	
AT1G65540.Araport11.447	AT1G65540.Araport11.447:s:24363641-24363815	s|1e1.1o2|1e1.2o2	0.9772;0.0228	0.0160;0.0160	2	2	24363494-24363641;24363491-24363641	
AT3G01560.Araport11.447	AT3G01560.Araport11.447:s:220313-220594	s|1e1.1o1|1e2.1o1	0.0357;0.9643	0.0186;0.0186	2	3	220594-220707;220594-220763	
AT4G31115.Araport11.447	AT4G31115.Araport11.447:s:15130419-15130652	s|1e1.1o2|1e1.2o2	0.1369;0.8631	0.0563;0.0563	2	2	15130652-15130942;15130652-15130947	
AT5G44250.Araport11.447	AT5G44250.Araport11.447:s:17825009-17825044	s|1e1.1o2|1e1.2o2	0.9454;0.0546	0.0433;0.0433	2	2	17824910-17825009;17824899-17825009	
AT4G12020.Araport11.447	AT4G12020.Araport11.447:s:7202907-7203060	s|1e1.1o1|1e2.1o1	0.2048;0.7952	0.0834;0.0834	2	3	7203060-7203153;7203060-7203351	
AT3G01610.Araport11.447	AT3G01610.Araport11.447:t:232807-na	t|1e1.1o1|1e2.1o1	0.1817;0.8183	0.0882;0.0882	2	3	232692-232807;232711-232807	
AT1G65540.Araport11.447	AT1G65540.Araport11.447:s:24363146-24363197	s|1e1.1o2|2e1.2o2	0.9405;0.0595	0.0187;0.0187	2	2	24363057-24363150;24363053-24363146	
AT4G12040.Araport11.447	AT4G12040.Araport11.447:s:na-7214921	s|1e1.1o1|1e2.1o1	0.9869;0.0131	0.0055;0.0055	2	3	7214921-7215315;7214921-7215321	
AT5G64050.Araport11.447	AT5G64050.Araport11.447:s:25632191-25632373	s|1e1.1o2|1e1.2o2	0.1049;0.8951	0.0377;0.0377	2	2	25632087-25632191;25632077-25632191	
AT1G65580.Araport11.447	AT1G65580.Araport11.447:t:24382533-24382788	t|1e1.1o1|1e2.1o1	0.8898;0.1102	0.0541;0.0541	2	3	24382788-24383226;24382788-24383209	
AT1G65580.Araport11.447	AT1G65580.Araport11.447:s:24381045-24381169	s|1e1.1o2|1e1.2o2	0.0609;0.9391	0.0297;0.0297	2	2	24380906-24381045;24380627-24381045	
AT5G64050.Araport11.447	AT5G64050.Araport11.447:s:25631019-25631133	s|1e1.1o2|1e1.2o2	0.0606;0.9394	0.0261;0.0261	2	2	25630903-25631019;25630898-25631019	
AT5G12240.Araport11.447	AT5G12240.Araport11.447:s:3960211-3960280	s|1e1.1o1|1e2.1o1	0.7886;0.2114	0.0515;0.0515	2	3	3959672-3960211;3959323-3960211	
AT3G01650.Araport11.447	AT3G01650.Araport11.447:t:242676-na	t|1e1.1o1|1e2.1o1	0.6220;0.3780	0.1201;0.1201	2	3	242061-242676;242578-242676	
AT2G33620.Araport11.447	AT2G33620.Araport11.447:t:14234739-na	t|1e1.1o1|1e2.1o1	0.9215;0.0785	0.0437;0.0437	2	3	14234049-14234739;14234374-14234739	
AT5G64070.Araport11.447	AT5G64070.Araport11.447:s:25641715-25641763	s|1e1.1o2|1e1.2o2	0.9601;0.0399	0.0254;0.0254	2	2	25641239-25641715;25641160-25641715	
AT5G12240.Araport11.447	AT5G12240.Araport11.447:t:3959264-3959323	t|1e1.1o1|1e2.1o1	0.2420;0.7580	0.0593;0.0593	2	3	3959323-3960211;3959323-3959632	
AT5G64070.Araport11.447	AT5G64070.Araport11.447:s:25639371-25639440	s|1e1.1o2|1e1.2o2	0.9851;0.0149	0.0240;0.0240	2	2	25639216-25639371;25639205-25639371	
AT4G12120.Araport11.447	AT4G12120.Araport11.447:s:7258860-7258943	s|1e1.1o2|1e1.2o2	0.4111;0.5889	0.1029;0.1029	2	2	7258771-7258860;7258764-7258860	
AT2G33770.Araport11.447	AT2G33770.Araport11.447:s:14282630-na	s|1e1.1o1|1e2.1o1	0.9586;0.0414	0.0234;0.0234	2	3	14282321-14282630;14279784-14282630	
AT1G65700.Araport11.447	AT1G65700.Araport11.447:s:24435830-24435894	s|1e1.1o1|2e1.1o1	0.9594;0.0406	0.0294;0.0294	2	2	24435738-24435834;24435738-24435830	
AT5G12310.Araport11.447	AT5G12310.Araport11.447:s:3981572-3981702	s|1e1.1o2|1e1.2o2	0.0740;0.9260	0.0362;0.0362	2	2	3981237-3981572;3981208-3981572	
AT1G65790.Araport11.447	AT1G65790.Araport11.447:s:24470860-24471050	s|1e1.1o2|1e1.2o2	0.9668;0.0332	0.0156;0.0156	2	2	24471050-24471127;24471050-24471132	
AT5G64070.Araport11.447	AT5G64070.Araport11.447:s:25638860-25638978	s|1e1.1o1|2e1.1o1	0.9593;0.0407	0.0255;0.0255	2	2	25638586-25638874;25638586-25638860	
AT2G33770.Araport11.447	AT2G33770.Araport11.447:t:14279647-14279784	t|1e1.1o1|1e2.1o1	0.0209;0.9791	0.0124;0.0124	2	3	14279784-14282630;14279784-14280079	
AT3G44630.Araport11.447	AT3G44630.Araport11.447:s:na-16196078	s|1e1.1o3|1e1.2o3|1e1.3o3	0.0592;0.6520;0.2912	0.0308;0.0512;0.0522	3	2	16196078-16196207;16196078-16196264;16196078-16196267	
AT5G64080.Araport11.447	AT5G64080.Araport11.447:s:25646001-25646027	s|1e1.1o1|1e2.1o1	0.8314;0.1686	0.0744;0.0744	2	3	25645629-25646001;25645617-25646001	
AT3G44670.Araport11.447	AT3G44670.Araport11.447:s:na-16219319	s|1e1.1o2|1e1.2o2	0.9413;0.0587	0.0241;0.0241	2	2	16219319-16219409;16219319-16219414	
AT1G65845.Araport11.447	AT1G65845.Araport11.447:s:24493683-na	s|1e1.1o1|1e2.1o1	0.0241;0.9759	0.0149;0.0149	2	3	24493553-24493683;24493546-24493683	
AT2G14255.Araport11.447	AT2G14255.Araport11.447:s:6037282-6037544	s|1e1.1o2|2e1.2o2	0.6429;0.3571	0.1441;0.1441	2	2	6037422-6037584;6037544-6037651	
AT4G12290.Araport11.447	AT4G12290.Araport11.447:s:na-7305768	s|1e1.1o2|1e1.2o2	0.0108;0.9892	0.0045;0.0045	2	2	7305768-7305877;7305768-7305880	
AT2G14255.Araport11.447	AT2G14255.Araport11.447:s:6038203-6038366	s|1e1.1o1|2e1.1o1	0.6486;0.3514	0.0571;0.0571	2	2	6038340-6039084;6038366-6039084	
AT1G65950.Araport11.447	AT1G65950.Araport11.447:s:24550386-24550526	s|1e1.1o2|1e1.2o2	0.6722;0.3278	0.1306;0.1306	2	2	24550309-24550386;24550305-24550386	
AT4G12310.Araport11.447	AT4G12310.Araport11.447:s:7311584-na	s|1e1.1o1|1e2.1o1	0.8452;0.1548	0.0915;0.0915	2	3	7311221-7311584;7311211-7311584	
AT2G14255.Araport11.447	AT2G14255.Araport11.447:s:6040098-6040196	s|1e1.1o1|2e1.1o1	0.0382;0.9618	0.0253;0.0253	2	2	6040191-6040322;6040196-6040322	
AT1G19690.Araport11.447	AT1G19690.Araport11.447:s:6808702-6808741	s|1e1.1o2|1e1.2o2	0.8367;0.1633	0.0722;0.0722	2	2	6808632-6808702;6808607-6808702	
AT3G44680.Araport11.447	AT3G44680.Araport11.447:s:16227740-16227863	s|1e1.1o1|2e1.1o1	0.8719;0.1281	0.0537;0.0537	2	2	16227647-16227755;16227647-16227740	
AT1G65950.Araport11.447	AT1G65950.Araport11.447:s:24549884-24549961	s|1e1.1o1|1e2.1o1	0.3573;0.6427	0.1017;0.1017	2	3	24549376-24549884;24549106-24549884	
AT3G44680.Araport11.447	AT3G44680.Araport11.447:s:16227072-16227170	s|1e1.1o2|1e1.2o2	0.0845;0.9155	0.0451;0.0451	2	2	16227014-16227072;16226992-16227072	
AT5G44290.Araport11.447	AT5G44290.Araport11.447:s:17843577-na	s|1e1.1o1|1e2.1o1	0.4482;0.5518	0.1175;0.1175	2	3	17843493-17843577;17843307-17843577	
AT3G01690.Araport11.447	AT3G01690.Araport11.447:t:257319-257355	t|1e1.1o1|1e2.1o1	0.0207;0.9793	0.0120;0.0120	2	3	257040-257319;257054-257319	
AT3G01690.Araport11.447	AT3G01690.Araport11.447:s:257457-257693	s|1e1.1o2|1e1.2o2	0.0111;0.9889	0.0046;0.0046	2	2	257693-257771;257693-257788	
AT5G44290.Araport11.447	AT5G44290.Araport11.447:s:17841383-17841598	s|1e1.1o1|2e1.1o1	0.0261;0.9739	0.0141;0.0141	2	2	17841293-17841422;17841293-17841383	
AT4G31170.Araport11.447	AT4G31170.Araport11.447:s:15155048-15155118	s|1e1.1o1|1e2.1o1	0.8705;0.1295	0.0357;0.0357	2	3	15154935-15155048;15154891-15155048	
AT1G65950.Araport11.447	AT1G65950.Araport11.447:t:24549021-24549106	t|1e1.1o1|1e2.1o1	0.6987;0.3013	0.1009;0.1009	2	3	24549106-24549884;24549106-24549310	
AT4G31170.Araport11.447	AT4G31170.Araport11.447:t:15155048-15155118	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	0.7503;0.0856;0.0959;0.0691	0.0463;0.0304;0.0326;0.0296	4	5	15155118-15155576;15155118-15155472;15155118-15155467;15155118-15155410	
